Date,Time,Element,status
21/4/2017,0:28:06,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,3:46:38,MDC_MDC AC Filter 21 VS,IN
21/4/2017,3:46:51,MDC_MDC AC Filter 21 VS,IN
21/4/2017,3:59:21,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,4:31:21,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,6:02:51,MDC_MDC AC Filter 21 VS,IN
21/4/2017,6:07:07,MDC_MDC AC Filter 21 VS,IN
21/4/2017,6:07:07,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,6:11:51,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:02:03,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:06:18,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:19:31,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:19:48,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:24:32,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:27:26,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:27:26,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:32:27,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:32:27,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:32:35,MDC_MDC AC Filter 21 VS,IN
21/4/2017,7:53:37,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:59:38,MDC_MDC AC Filter 21 VS,UIT
21/4/2017,7:59:38,MDC_MDC AC Filter 21 VS,IN
21/4/2017,8:26:58,MDC_MDC AC Filter 21 VS,IN
22/4/2017,0:17:47,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,0:31:23,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,2:30:12,MDC_MDC AC Filter 21 VS,IN
22/4/2017,2:38:27,MDC_MDC AC Filter 21 VS,IN
22/4/2017,2:38:27,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,2:43:35,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,7:58:49,MDC_MDC AC Filter 21 VS,IN
22/4/2017,7:59:27,MDC_MDC AC Filter 21 VS,IN
22/4/2017,16:01:58,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,16:02:21,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,17:32:57,MDC_MDC AC Filter 21 VS,IN
22/4/2017,17:33:04,MDC_MDC AC Filter 21 VS,IN
22/4/2017,17:35:16,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,17:35:21,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,19:05:24,MDC_MDC AC Filter 21 VS,IN
22/4/2017,19:05:30,MDC_MDC AC Filter 21 VS,IN
22/4/2017,19:10:27,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,19:15:27,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,19:15:27,MDC_MDC AC Filter 21 VS,IN
22/4/2017,19:16:08,MDC_MDC AC Filter 21 VS,IN
22/4/2017,19:18:46,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,19:19:52,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,19:59:38,MDC_MDC AC Filter 21 VS,IN
22/4/2017,19:59:47,MDC_MDC AC Filter 21 VS,IN
22/4/2017,23:17:37,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,23:17:48,MDC_MDC AC Filter 21 VS,UIT
22/4/2017,23:58:54,MDC_MDC AC Filter 21 VS,IN
22/4/2017,23:59:06,MDC_MDC AC Filter 21 VS,IN
23/4/2017,16:04:19,MDC_MDC AC Filter 21 VS,UIT
23/4/2017,16:04:26,MDC_MDC AC Filter 21 VS,UIT
23/4/2017,19:59:13,MDC_MDC AC Filter 21 VS,IN
23/4/2017,19:59:27,MDC_MDC AC Filter 21 VS,IN
23/4/2017,23:03:32,MDC_MDC AC Filter 21 VS,UIT
23/4/2017,23:05:47,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,0:03:48,MDC_MDC AC Filter 21 VS,IN
24/4/2017,0:09:41,MDC_MDC AC Filter 21 VS,IN
24/4/2017,0:39:42,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,0:40:25,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,0:44:48,MDC_MDC AC Filter 21 VS,IN
24/4/2017,0:49:06,MDC_MDC AC Filter 21 VS,IN
24/4/2017,0:58:16,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,1:13:55,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,7:59:08,MDC_MDC AC Filter 21 VS,IN
24/4/2017,8:00:39,MDC_MDC AC Filter 21 VS,IN
24/4/2017,23:01:09,MDC_MDC AC Filter 21 VS,UIT
24/4/2017,23:01:35,MDC_MDC AC Filter 21 VS,UIT
25/4/2017,7:59:37,MDC_MDC AC Filter 21 VS,IN
25/4/2017,8:02:09,MDC_MDC AC Filter 21 VS,IN
26/4/2017,0:01:43,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,0:01:59,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,6:09:31,MDC_MDC AC Filter 21 VS,IN
26/4/2017,6:11:17,MDC_MDC AC Filter 21 VS,IN
26/4/2017,6:12:21,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,6:13:10,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,7:05:30,MDC_MDC AC Filter 21 VS,IN
26/4/2017,7:09:31,MDC_MDC AC Filter 21 VS,IN
26/4/2017,7:26:40,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,7:33:48,MDC_MDC AC Filter 21 VS,UIT
26/4/2017,7:46:34,MDC_MDC AC Filter 21 VS,IN
26/4/2017,7:48:35,MDC_MDC AC Filter 21 VS,IN
27/4/2017,0:00:59,MDC_MDC AC Filter 21 VS,UIT
27/4/2017,0:03:18,MDC_MDC AC Filter 21 VS,UIT
27/4/2017,0:17:08,MDC_MDC AC Filter 21 VS,IN
27/4/2017,0:17:15,MDC_MDC AC Filter 21 VS,IN
27/4/2017,0:25:25,MDC_MDC AC Filter 21 VS,UIT
27/4/2017,0:43:20,MDC_MDC AC Filter 21 VS,UIT
27/4/2017,7:59:00,MDC_MDC AC Filter 21 VS,IN
27/4/2017,7:59:36,MDC_MDC AC Filter 21 VS,IN
28/4/2017,0:07:05,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,0:07:51,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,0:12:29,MDC_MDC AC Filter 21 VS,IN
28/4/2017,0:13:14,MDC_MDC AC Filter 21 VS,IN
28/4/2017,0:17:26,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,0:22:27,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,0:22:27,MDC_MDC AC Filter 21 VS,IN
28/4/2017,0:28:36,MDC_MDC AC Filter 21 VS,IN
28/4/2017,1:06:18,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,1:06:22,MDC_MDC AC Filter 21 VS,UIT
28/4/2017,5:58:54,MDC_MDC AC Filter 21 VS,IN
28/4/2017,5:59:53,MDC_MDC AC Filter 21 VS,IN
29/4/2017,0:01:37,MDC_MDC AC Filter 21 VS,UIT
29/4/2017,0:10:14,MDC_MDC AC Filter 21 VS,UIT
29/4/2017,8:00:17,MDC_MDC AC Filter 21 VS,IN
29/4/2017,8:00:30,MDC_MDC AC Filter 21 VS,IN
29/4/2017,14:15:01,MDC_MDC AC Filter 21 VS,UIT
29/4/2017,14:19:53,MDC_MDC AC Filter 21 VS,UIT
29/4/2017,17:09:27,MDC_MDC AC Filter 21 VS,IN
29/4/2017,17:09:59,MDC_MDC AC Filter 21 VS,IN
29/4/2017,23:02:03,MDC_MDC AC Filter 21 VS,UIT
29/4/2017,23:06:50,MDC_MDC AC Filter 21 VS,UIT
30/4/2017,8:52:14,MDC_MDC AC Filter 21 VS,IN
30/4/2017,8:54:55,MDC_MDC AC Filter 21 VS,IN
30/4/2017,9:14:44,MDC_MDC AC Filter 21 VS,UIT
30/4/2017,9:16:50,MDC_MDC AC Filter 21 VS,UIT
30/4/2017,17:59:06,MDC_MDC AC Filter 21 VS,IN
30/4/2017,17:59:07,MDC_MDC AC Filter 21 VS,IN
30/4/2017,23:01:34,MDC_MDC AC Filter 21 VS,UIT
30/4/2017,23:11:47,MDC_MDC AC Filter 21 VS,UIT
2/10/2016,5:00:38,MDC_MDC AC Filter 22 VS,UIT
2/10/2016,5:13:06,MDC_MDC AC Filter 22 VS,UIT
2/10/2016,5:59:38,MDC_MDC AC Filter 22 VS,IN
2/10/2016,6:03:35,MDC_MDC AC Filter 22 VS,IN
3/10/2016,5:00:56,MDC_MDC AC Filter 22 VS,UIT
3/10/2016,5:01:10,MDC_MDC AC Filter 22 VS,UIT
3/10/2016,6:56:59,MDC_MDC AC Filter 22 VS,IN
3/10/2016,6:57:14,MDC_MDC AC Filter 22 VS,IN
4/10/2016,23:53:38,MDC_MDC AC Filter 22 VS,UIT
4/10/2016,23:53:44,MDC_MDC AC Filter 22 VS,UIT
5/10/2016,1:04:41,MDC_MDC AC Filter 22 VS,IN
5/10/2016,1:25:30,MDC_MDC AC Filter 22 VS,IN
5/10/2016,23:53:14,MDC_MDC AC Filter 22 VS,UIT
5/10/2016,23:59:44,MDC_MDC AC Filter 22 VS,UIT
6/10/2016,0:07:13,MDC_MDC AC Filter 22 VS,IN
6/10/2016,0:16:52,MDC_MDC AC Filter 22 VS,IN
6/10/2016,16:00:23,MDC_MDC AC Filter 22 VS,UIT
6/10/2016,16:01:26,MDC_MDC AC Filter 22 VS,UIT
6/10/2016,17:57:13,MDC_MDC AC Filter 22 VS,IN
6/10/2016,17:57:31,MDC_MDC AC Filter 22 VS,IN
7/10/2016,6:58:31,MDC_MDC AC Filter 22 VS,UIT
7/10/2016,6:58:48,MDC_MDC AC Filter 22 VS,UIT
7/10/2016,8:14:41,MDC_MDC AC Filter 22 VS,IN
7/10/2016,8:17:53,MDC_MDC AC Filter 22 VS,IN
8/10/2016,0:03:37,MDC_MDC AC Filter 22 VS,UIT
8/10/2016,0:03:43,MDC_MDC AC Filter 22 VS,UIT
8/10/2016,9:56:31,MDC_MDC AC Filter 22 VS,IN
8/10/2016,10:03:01,MDC_MDC AC Filter 22 VS,IN
9/10/2016,8:00:47,MDC_MDC AC Filter 22 VS,UIT
9/10/2016,8:22:26,MDC_MDC AC Filter 22 VS,UIT
9/10/2016,10:07:16,MDC_MDC AC Filter 22 VS,IN
9/10/2016,10:07:29,MDC_MDC AC Filter 22 VS,IN
10/10/2016,14:58:11,MDC_MDC AC Filter 22 VS,UIT
10/10/2016,15:00:55,MDC_MDC AC Filter 22 VS,UIT
10/10/2016,17:58:26,MDC_MDC AC Filter 22 VS,IN
10/10/2016,18:09:13,MDC_MDC AC Filter 22 VS,IN
12/10/2016,2:00:45,MDC_MDC AC Filter 22 VS,UIT
12/10/2016,2:00:48,MDC_MDC AC Filter 22 VS,UIT
12/10/2016,7:01:51,MDC_MDC AC Filter 22 VS,IN
12/10/2016,7:08:02,MDC_MDC AC Filter 22 VS,IN
12/10/2016,12:48:19,MDC_MDC AC Filter 22 VS,UIT
12/10/2016,12:49:47,MDC_MDC AC Filter 22 VS,UIT
12/10/2016,15:58:43,MDC_MDC AC Filter 22 VS,IN
12/10/2016,16:00:09,MDC_MDC AC Filter 22 VS,IN
13/10/2016,6:52:58,MDC_MDC AC Filter 22 VS,UIT
13/10/2016,6:55:32,MDC_MDC AC Filter 22 VS,UIT
13/10/2016,7:06:53,MDC_MDC AC Filter 22 VS,IN
13/10/2016,7:07:15,MDC_MDC AC Filter 22 VS,IN
14/10/2016,7:53:47,MDC_MDC AC Filter 22 VS,UIT
14/10/2016,7:54:11,MDC_MDC AC Filter 22 VS,UIT
14/10/2016,8:06:56,MDC_MDC AC Filter 22 VS,IN
14/10/2016,8:09:59,MDC_MDC AC Filter 22 VS,IN
16/10/2016,8:00:52,MDC_MDC AC Filter 22 VS,UIT
16/10/2016,8:20:42,MDC_MDC AC Filter 22 VS,UIT
16/10/2016,10:00:58,MDC_MDC AC Filter 22 VS,IN
16/10/2016,10:01:12,MDC_MDC AC Filter 22 VS,IN
17/10/2016,5:55:34,MDC_MDC AC Filter 22 VS,UIT
17/10/2016,5:56:00,MDC_MDC AC Filter 22 VS,UIT
17/10/2016,7:07:17,MDC_MDC AC Filter 22 VS,IN
17/10/2016,7:07:47,MDC_MDC AC Filter 22 VS,IN
17/10/2016,14:58:39,MDC_MDC AC Filter 22 VS,UIT
17/10/2016,15:07:28,MDC_MDC AC Filter 22 VS,UIT
17/10/2016,17:01:48,MDC_MDC AC Filter 22 VS,IN
17/10/2016,17:15:46,MDC_MDC AC Filter 22 VS,IN
18/10/2016,7:53:27,MDC_MDC AC Filter 22 VS,UIT
18/10/2016,7:55:49,MDC_MDC AC Filter 22 VS,UIT
18/10/2016,9:07:07,MDC_MDC AC Filter 22 VS,IN
18/10/2016,9:23:47,MDC_MDC AC Filter 22 VS,IN
18/10/2016,11:01:44,MDC_MDC AC Filter 22 VS,UIT
18/10/2016,11:05:33,MDC_MDC AC Filter 22 VS,UIT
18/10/2016,14:00:24,MDC_MDC AC Filter 22 VS,IN
18/10/2016,14:06:25,MDC_MDC AC Filter 22 VS,IN
19/10/2016,0:53:37,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,0:57:08,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,3:01:33,MDC_MDC AC Filter 22 VS,IN
19/10/2016,3:47:32,MDC_MDC AC Filter 22 VS,IN
19/10/2016,6:48:48,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,6:50:18,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,7:06:54,MDC_MDC AC Filter 22 VS,IN
19/10/2016,7:12:40,MDC_MDC AC Filter 22 VS,IN
19/10/2016,7:59:14,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,7:59:28,MDC_MDC AC Filter 22 VS,UIT
19/10/2016,8:57:22,MDC_MDC AC Filter 22 VS,IN
19/10/2016,9:01:14,MDC_MDC AC Filter 22 VS,IN
20/10/2016,11:32:59,MDC_MDC AC Filter 22 VS,UIT
20/10/2016,11:34:11,MDC_MDC AC Filter 22 VS,UIT
20/10/2016,17:01:23,MDC_MDC AC Filter 22 VS,IN
20/10/2016,17:11:49,MDC_MDC AC Filter 22 VS,IN
22/10/2016,4:02:41,MDC_MDC AC Filter 22 VS,UIT
22/10/2016,4:53:23,MDC_MDC AC Filter 22 VS,UIT
22/10/2016,7:57:09,MDC_MDC AC Filter 22 VS,IN
22/10/2016,8:36:42,MDC_MDC AC Filter 22 VS,IN
24/10/2016,5:59:54,MDC_MDC AC Filter 22 VS,UIT
24/10/2016,6:00:30,MDC_MDC AC Filter 22 VS,UIT
24/10/2016,6:57:09,MDC_MDC AC Filter 22 VS,IN
24/10/2016,6:57:39,MDC_MDC AC Filter 22 VS,IN
26/10/2016,12:59:56,MDC_MDC AC Filter 22 VS,UIT
26/10/2016,12:59:58,MDC_MDC AC Filter 22 VS,UIT
26/10/2016,16:00:22,MDC_MDC AC Filter 22 VS,IN
26/10/2016,16:27:41,MDC_MDC AC Filter 22 VS,IN
27/10/2016,8:00:28,MDC_MDC AC Filter 22 VS,UIT
27/10/2016,8:02:23,MDC_MDC AC Filter 22 VS,UIT
27/10/2016,8:20:44,MDC_MDC AC Filter 22 VS,IN
27/10/2016,8:51:40,MDC_MDC AC Filter 22 VS,IN
28/10/2016,4:00:32,MDC_MDC AC Filter 22 VS,UIT
28/10/2016,4:25:26,MDC_MDC AC Filter 22 VS,UIT
28/10/2016,7:06:43,MDC_MDC AC Filter 22 VS,IN
28/10/2016,7:07:30,MDC_MDC AC Filter 22 VS,IN
30/10/2016,1:03:50,MDC_MDC AC Filter 22 VS,UIT
30/10/2016,1:03:58,MDC_MDC AC Filter 22 VS,UIT
30/10/2016,6:00:12,MDC_MDC AC Filter 22 VS,IN
30/10/2016,6:00:26,MDC_MDC AC Filter 22 VS,IN
30/10/2016,17:03:37,MDC_MDC AC Filter 22 VS,UIT
30/10/2016,17:10:25,MDC_MDC AC Filter 22 VS,UIT
30/10/2016,17:57:38,MDC_MDC AC Filter 22 VS,IN
30/10/2016,18:02:29,MDC_MDC AC Filter 22 VS,IN
2/11/2016,4:01:04,MDC_MDC AC Filter 22 VS,UIT
2/11/2016,4:03:31,MDC_MDC AC Filter 22 VS,UIT
2/11/2016,7:00:16,MDC_MDC AC Filter 22 VS,IN
2/11/2016,7:05:11,MDC_MDC AC Filter 22 VS,IN
6/11/2016,3:59:52,MDC_MDC AC Filter 22 VS,UIT
6/11/2016,4:04:23,MDC_MDC AC Filter 22 VS,UIT
6/11/2016,9:01:44,MDC_MDC AC Filter 22 VS,IN
6/11/2016,9:03:17,MDC_MDC AC Filter 22 VS,IN
10/11/2016,6:03:43,MDC_MDC AC Filter 22 VS,UIT
10/11/2016,6:03:51,MDC_MDC AC Filter 22 VS,UIT
10/11/2016,9:00:33,MDC_MDC AC Filter 22 VS,IN
10/11/2016,9:03:07,MDC_MDC AC Filter 22 VS,IN
10/11/2016,10:51:42,MDC_MDC AC Filter 22 VS,UIT
10/11/2016,10:54:10,MDC_MDC AC Filter 22 VS,UIT
10/11/2016,10:56:43,MDC_MDC AC Filter 22 VS,IN
10/11/2016,10:57:47,MDC_MDC AC Filter 22 VS,IN
12/11/2016,3:03:59,MDC_MDC AC Filter 22 VS,UIT
12/11/2016,3:04:16,MDC_MDC AC Filter 22 VS,UIT
12/11/2016,6:57:11,MDC_MDC AC Filter 22 VS,IN
12/11/2016,7:03:27,MDC_MDC AC Filter 22 VS,IN
14/11/2016,6:53:37,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,6:54:18,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,8:00:21,MDC_MDC AC Filter 22 VS,IN
14/11/2016,8:00:32,MDC_MDC AC Filter 22 VS,IN
14/11/2016,18:03:42,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,18:18:04,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,19:00:41,MDC_MDC AC Filter 22 VS,IN
14/11/2016,19:00:50,MDC_MDC AC Filter 22 VS,IN
14/11/2016,22:29:44,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,22:31:51,MDC_MDC AC Filter 22 VS,UIT
14/11/2016,22:34:46,MDC_MDC AC Filter 22 VS,IN
14/11/2016,22:34:52,MDC_MDC AC Filter 22 VS,IN
16/11/2016,3:00:07,MDC_MDC AC Filter 22 VS,UIT
16/11/2016,3:14:04,MDC_MDC AC Filter 22 VS,UIT
16/11/2016,13:01:27,MDC_MDC AC Filter 22 VS,IN
16/11/2016,13:01:32,MDC_MDC AC Filter 22 VS,IN
17/11/2016,4:59:08,MDC_MDC AC Filter 22 VS,UIT
17/11/2016,5:14:01,MDC_MDC AC Filter 22 VS,UIT
17/11/2016,6:57:12,MDC_MDC AC Filter 22 VS,IN
17/11/2016,6:58:42,MDC_MDC AC Filter 22 VS,IN
22/11/2016,3:03:16,MDC_MDC AC Filter 22 VS,UIT
22/11/2016,3:06:53,MDC_MDC AC Filter 22 VS,UIT
22/11/2016,7:58:12,MDC_MDC AC Filter 22 VS,IN
22/11/2016,7:59:59,MDC_MDC AC Filter 22 VS,IN
25/11/2016,16:00:12,MDC_MDC AC Filter 22 VS,UIT
25/11/2016,16:01:17,MDC_MDC AC Filter 22 VS,UIT
25/11/2016,16:57:13,MDC_MDC AC Filter 22 VS,IN
25/11/2016,17:00:07,MDC_MDC AC Filter 22 VS,IN
30/11/2016,7:01:04,MDC_MDC AC Filter 22 VS,UIT
30/11/2016,7:07:31,MDC_MDC AC Filter 22 VS,UIT
30/11/2016,8:00:00,MDC_MDC AC Filter 22 VS,IN
30/11/2016,8:13:12,MDC_MDC AC Filter 22 VS,IN
30/11/2016,13:01:01,MDC_MDC AC Filter 22 VS,UIT
30/11/2016,13:54:47,MDC_MDC AC Filter 22 VS,UIT
30/11/2016,19:00:09,MDC_MDC AC Filter 22 VS,IN
30/11/2016,19:01:52,MDC_MDC AC Filter 22 VS,IN
1/12/2016,8:03:33,MDC_MDC AC Filter 22 VS,UIT
1/12/2016,8:05:20,MDC_MDC AC Filter 22 VS,UIT
1/12/2016,9:57:09,MDC_MDC AC Filter 22 VS,IN
1/12/2016,10:06:11,MDC_MDC AC Filter 22 VS,IN
2/12/2016,11:00:52,MDC_MDC AC Filter 22 VS,UIT
2/12/2016,11:01:03,MDC_MDC AC Filter 22 VS,UIT
2/12/2016,14:58:03,MDC_MDC AC Filter 22 VS,IN
2/12/2016,14:58:32,MDC_MDC AC Filter 22 VS,IN
5/12/2016,14:24:23,MDC_MDC AC Filter 22 VS,UIT
5/12/2016,14:24:47,MDC_MDC AC Filter 22 VS,UIT
5/12/2016,14:58:32,MDC_MDC AC Filter 22 VS,IN
5/12/2016,14:59:04,MDC_MDC AC Filter 22 VS,IN
6/12/2016,8:00:21,MDC_MDC AC Filter 22 VS,UIT
6/12/2016,8:01:40,MDC_MDC AC Filter 22 VS,UIT
6/12/2016,11:58:19,MDC_MDC AC Filter 22 VS,IN
6/12/2016,11:59:11,MDC_MDC AC Filter 22 VS,IN
9/12/2016,7:03:37,MDC_MDC AC Filter 22 VS,UIT
9/12/2016,7:11:48,MDC_MDC AC Filter 22 VS,UIT
9/12/2016,7:59:44,MDC_MDC AC Filter 22 VS,IN
9/12/2016,8:01:59,MDC_MDC AC Filter 22 VS,IN
10/12/2016,16:00:24,MDC_MDC AC Filter 22 VS,UIT
10/12/2016,16:03:10,MDC_MDC AC Filter 22 VS,UIT
10/12/2016,16:56:38,MDC_MDC AC Filter 22 VS,IN
10/12/2016,17:00:04,MDC_MDC AC Filter 22 VS,IN
12/12/2016,15:00:29,MDC_MDC AC Filter 22 VS,UIT
12/12/2016,15:09:20,MDC_MDC AC Filter 22 VS,UIT
12/12/2016,17:07:19,MDC_MDC AC Filter 22 VS,IN
12/12/2016,17:07:44,MDC_MDC AC Filter 22 VS,IN
13/12/2016,15:01:33,MDC_MDC AC Filter 22 VS,UIT
13/12/2016,15:03:05,MDC_MDC AC Filter 22 VS,UIT
13/12/2016,20:00:07,MDC_MDC AC Filter 22 VS,IN
13/12/2016,20:02:43,MDC_MDC AC Filter 22 VS,IN
14/12/2016,16:53:32,MDC_MDC AC Filter 22 VS,UIT
14/12/2016,16:56:05,MDC_MDC AC Filter 22 VS,UIT
14/12/2016,17:59:52,MDC_MDC AC Filter 22 VS,IN
14/12/2016,18:08:51,MDC_MDC AC Filter 22 VS,IN
15/12/2016,6:02:16,MDC_MDC AC Filter 22 VS,UIT
15/12/2016,6:03:49,MDC_MDC AC Filter 22 VS,UIT
15/12/2016,7:07:25,MDC_MDC AC Filter 22 VS,IN
15/12/2016,7:07:39,MDC_MDC AC Filter 22 VS,IN
15/12/2016,16:53:32,MDC_MDC AC Filter 22 VS,UIT
15/12/2016,16:53:40,MDC_MDC AC Filter 22 VS,UIT
15/12/2016,17:59:14,MDC_MDC AC Filter 22 VS,IN
15/12/2016,18:00:09,MDC_MDC AC Filter 22 VS,IN
16/12/2016,8:59:53,MDC_MDC AC Filter 22 VS,UIT
16/12/2016,9:00:16,MDC_MDC AC Filter 22 VS,UIT
16/12/2016,14:02:02,MDC_MDC AC Filter 22 VS,IN
16/12/2016,14:04:53,MDC_MDC AC Filter 22 VS,IN
17/12/2016,7:59:47,MDC_MDC AC Filter 22 VS,UIT
17/12/2016,8:03:27,MDC_MDC AC Filter 22 VS,UIT
17/12/2016,9:57:11,MDC_MDC AC Filter 22 VS,IN
17/12/2016,10:07:49,MDC_MDC AC Filter 22 VS,IN
19/12/2016,6:53:36,MDC_MDC AC Filter 22 VS,UIT
19/12/2016,6:55:18,MDC_MDC AC Filter 22 VS,UIT
19/12/2016,7:07:23,MDC_MDC AC Filter 22 VS,IN
19/12/2016,7:07:50,MDC_MDC AC Filter 22 VS,IN
20/12/2016,6:00:11,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,6:04:18,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,7:07:19,MDC_MDC AC Filter 22 VS,IN
20/12/2016,7:11:14,MDC_MDC AC Filter 22 VS,IN
20/12/2016,9:57:26,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,10:01:23,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,14:57:33,MDC_MDC AC Filter 22 VS,IN
20/12/2016,15:16:04,MDC_MDC AC Filter 22 VS,IN
20/12/2016,16:41:49,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,17:04:20,MDC_MDC AC Filter 22 VS,UIT
20/12/2016,18:07:58,MDC_MDC AC Filter 22 VS,IN
20/12/2016,18:08:23,MDC_MDC AC Filter 22 VS,IN
22/12/2016,10:00:12,MDC_MDC AC Filter 22 VS,UIT
22/12/2016,10:00:23,MDC_MDC AC Filter 22 VS,UIT
22/12/2016,17:00:09,MDC_MDC AC Filter 22 VS,IN
22/12/2016,17:11:38,MDC_MDC AC Filter 22 VS,IN
24/12/2016,13:03:48,MDC_MDC AC Filter 22 VS,UIT
24/12/2016,13:03:58,MDC_MDC AC Filter 22 VS,UIT
24/12/2016,13:09:04,MDC_MDC AC Filter 22 VS,IN
24/12/2016,13:36:11,MDC_MDC AC Filter 22 VS,IN
25/12/2016,0:26:47,MDC_MDC AC Filter 22 VS,UIT
25/12/2016,0:27:48,MDC_MDC AC Filter 22 VS,UIT
25/12/2016,0:54:49,MDC_MDC AC Filter 22 VS,IN
25/12/2016,1:02:26,MDC_MDC AC Filter 22 VS,IN
25/12/2016,2:55:44,MDC_MDC AC Filter 22 VS,UIT
25/12/2016,2:59:54,MDC_MDC AC Filter 22 VS,UIT
25/12/2016,3:00:43,MDC_MDC AC Filter 22 VS,IN
25/12/2016,3:19:33,MDC_MDC AC Filter 22 VS,IN
25/12/2016,23:59:32,MDC_MDC AC Filter 22 VS,UIT
26/12/2016,0:12:07,MDC_MDC AC Filter 22 VS,UIT
26/12/2016,9:07:42,MDC_MDC AC Filter 22 VS,IN
26/12/2016,9:08:14,MDC_MDC AC Filter 22 VS,IN
28/12/2016,7:59:13,MDC_MDC AC Filter 22 VS,UIT
28/12/2016,7:59:49,MDC_MDC AC Filter 22 VS,UIT
28/12/2016,10:57:19,MDC_MDC AC Filter 22 VS,IN
28/12/2016,10:57:58,MDC_MDC AC Filter 22 VS,IN
29/12/2016,7:01:49,MDC_MDC AC Filter 22 VS,UIT
29/12/2016,7:02:44,MDC_MDC AC Filter 22 VS,UIT
29/12/2016,9:59:47,MDC_MDC AC Filter 22 VS,IN
29/12/2016,10:20:55,MDC_MDC AC Filter 22 VS,IN
2/1/2017,8:00:18,MDC_MDC AC Filter 22 VS,UIT
2/1/2017,8:00:26,MDC_MDC AC Filter 22 VS,UIT
2/1/2017,9:59:28,MDC_MDC AC Filter 22 VS,IN
2/1/2017,9:59:53,MDC_MDC AC Filter 22 VS,IN
5/1/2017,8:03:43,MDC_MDC AC Filter 22 VS,UIT
5/1/2017,8:08:31,MDC_MDC AC Filter 22 VS,UIT
5/1/2017,8:59:48,MDC_MDC AC Filter 22 VS,IN
5/1/2017,9:00:26,MDC_MDC AC Filter 22 VS,IN
5/1/2017,18:37:02,MDC_MDC AC Filter 22 VS,UIT
5/1/2017,18:45:44,MDC_MDC AC Filter 22 VS,UIT
5/1/2017,18:45:44,MDC_MDC AC Filter 22 VS,IN
5/1/2017,18:45:51,MDC_MDC AC Filter 22 VS,IN
6/1/2017,15:21:09,MDC_MDC AC Filter 22 VS,UIT
6/1/2017,15:28:28,MDC_MDC AC Filter 22 VS,UIT
6/1/2017,15:53:31,MDC_MDC AC Filter 22 VS,IN
6/1/2017,16:00:32,MDC_MDC AC Filter 22 VS,IN
